score_diff,minutes_remaining,home_won
-4,38.833333333333336,0
-1,38.333333333333336,0
-1,37.983333333333334,0
-3,37.8,0
-3,37.416666666666664,0
-3,37.25,0
-5,37.11666666666667,0
-5,36.63666666666667,0
-6,36.585,0
-3,36.406666666666666,0
-3,36.0,0
-3,36.0,0
-3,35.733333333333334,0
-2,35.5,0
-2,35.25,0
-2,34.95,0
-1,34.583333333333336,0
-1,34.21666666666667,0
-3,33.6,0
-6,33.25,0
-8,33.13333333333333,0
-8,33.13333333333333,0
-6,32.516666666666666,0
-7,32.416666666666664,0
-6,32.416666666666664,0
-5,32.18333333333334,0
-2,32.016666666666666,0
-2,32.016666666666666,0
-2,32.016666666666666,0
-2,32.016666666666666,0
-2,31.616666666666667,0
-2,31.483333333333334,0
-4,31.25,0
-2,30.55,0
-2,30.183333333333334,0
-4,29.733333333333334,0
-7,29.316666666666666,0
-10,29.233333333333334,0
-10,29.2,0
-10,28.833333333333332,0
-10,28.6,0
-10,28.383333333333333,0
-12,27.866666666666667,0
-10,27.21666666666667,0
-10,27.1,0
-10,27.05,0
-10,26.916666666666664,0
-10,26.8,0
-10,26.8,0
-9,26.4,0
-9,26.21666666666667,0
-11,25.85,0
-14,25.3,0
-14,24.95,0
-15,24.928333333333335,0
-15,24.626666666666665,0
-17,24.375,0
-17,24.0,0
-17,24.0,0
-18,23.783333333333335,0
-16,23.25,0
-17,22.733333333333334,0
-19,22.133333333333333,0
-17,21.45,0
-17,21.4,0
-18,21.116666666666667,0
-18,21.016666666666666,0
-16,20.683333333333334,0
-16,20.066666666666666,0
-19,19.383333333333333,0
-21,18.516666666666666,0
-21,18.28333333333333,0
-20,18.28333333333333,0
-20,18.0,0
-22,17.666666666666668,0
-22,17.55,0
-22,17.4,0
-22,17.383333333333333,0
-25,17.183333333333334,0
-25,16.983333333333334,0
-23,16.183333333333334,0
-23,16.166666666666668,0
-23,15.850000000000001,0
-23,15.683333333333337,0
-25,15.366666666666667,0
-25,15.149999999999999,0
-27,15.049999999999997,0
-25,14.483333333333334,0
-25,14.416666666666664,0
-25,14.416666666666664,0
-25,14.216666666666669,0
-25,13.950000000000003,0
-25,13.733333333333334,0
-25,13.366666666666667,0
-24,13.216666666666669,0
-23,12.876666666666665,0
-21,12.771666666666668,0
-23,12.086666666666666,0
-23,12.001666666666665,0
-23,12.0,0
-23,12.0,0
-23,11.799999999999997,0
-21,11.466666666666669,0
-23,11.100000000000001,0
-25,10.783333333333331,0
-25,10.483333333333334,0
-25,10.43333333333333,0
-25,10.133333333333333,0
-23,9.700000000000003,0
-24,9.700000000000003,0
-24,9.299999999999997,0
-27,8.950000000000003,0
-26,8.783333333333331,0
-26,8.450000000000003,0
-28,8.266666666666666,0
-26,7.683333333333337,0
-23,7.466666666666669,0
-25,7.200000000000003,0
-25,7.149999999999999,0
-23,7.0,0
-23,7.0,0
-22,7.0,0
-22,6.75,0
-24,6.633333333333333,0
-21,6.033333333333331,0
-21,5.366666666666667,0
-22,5.116666666666667,0
-22,5.116666666666667,0
-19,4.533333333333331,0
-19,4.399999999999999,0
-19,4.066666666666663,0
-17,3.366666666666667,0
-15,3.1499999999999986,0
-17,2.816666666666663,0
-19,2.2666666666666657,0
-20,2.1499999999999986,0
-19,2.1000000000000014,0
-19,1.6000000000000014,0
-17,1.2999999999999972,0
-19,0.9650000000000034,0
-19,0.4933333333333323,0
-18,0.46666666666666856,0
-16,0.0,0
0,48.0,0
1,47.46666666666667,0
1,47.1,0
1,46.733333333333334,0
4,46.666666666666664,0
2,45.983333333333334,0
1,45.833333333333336,0
1,45.43333333333334,0
1,45.06666666666667,0
1,44.95,0
3,44.483333333333334,0
5,44.15,0
5,43.6,0
5,43.3,0
8,42.733333333333334,0
8,42.733333333333334,0
8,42.46666666666667,0
10,42.416666666666664,0
8,42.0,0
8,41.63333333333333,0
10,41.31666666666666,0
8,40.63333333333333,0
8,40.416666666666664,0
8,40.35,0
8,40.35,0
7,40.35,0
4,39.733333333333334,0
6,39.5,0
6,39.166666666666664,0
6,38.88333333333333,0
6,38.88333333333333,0
6,38.88333333333333,0
6,38.88333333333333,0
6,38.88333333333333,0
5,38.88333333333333,0
5,38.38333333333333,0
5,38.25,0
5,38.016666666666666,0
5,37.833333333333336,0
3,37.65,0
5,37.53333333333333,0
3,36.98166666666667,0
1,36.638333333333335,0
1,36.465,0
1,36.416666666666664,0
2,36.416666666666664,0
0,36.00333333333333,0
0,36.0,0
0,36.0,0
0,36.0,0
2,35.7,0
2,35.18333333333334,0
2,35.06666666666666,0
1,34.93333333333334,0
1,34.65,0
2,34.05,0
-1,33.666666666666664,0
-1,33.38333333333333,0
1,33.1,0
1,33.1,0
4,32.833333333333336,0
4,32.56666666666666,0
4,32.4,0
5,32.233333333333334,0
5,31.96666666666667,0
5,31.6,0
6,31.6,0
6,31.6,0
7,31.383333333333333,0
7,31.166666666666668,0
8,30.96666666666667,0
8,30.616666666666667,0
8,30.4,0
8,30.233333333333334,0
8,30.233333333333334,0
8,30.233333333333334,0
7,30.233333333333334,0
6,29.666666666666668,0
6,29.116666666666667,0
6,28.933333333333334,0
8,28.71666666666667,0
8,28.46666666666667,0
8,28.46666666666667,0
8,28.46666666666667,0
7,28.21666666666667,0
5,27.566666666666666,0
2,27.416666666666664,0
2,26.866666666666667,0
2,26.75,0
2,26.75,0
2,26.75,0
2,26.35,0
3,26.016666666666666,0
3,25.85,0
5,25.85,0
5,25.85,0
6,25.433333333333334,0
6,25.15,0
8,24.805,0
8,24.648333333333333,0
9,24.648333333333333,0
7,24.178333333333335,0
7,24.01833333333333,0
7,24.0,0
7,23.633333333333333,0
5,23.066666666666666,0
5,22.96666666666667,0
6,22.116666666666667,0
4,21.733333333333334,0
4,21.55,0
3,20.916666666666668,0
3,20.55,0
1,20.46666666666667,0
1,19.766666666666666,0
1,19.3,0
-1,19.116666666666667,0
2,18.433333333333334,0
2,18.433333333333334,0
0,17.883333333333333,0
-3,17.433333333333334,0
-4,17.366666666666667,0
-5,17.15,0
-5,17.116666666666667,0
-6,16.416666666666668,0
-8,15.916666666666664,0
-8,15.916666666666664,0
-8,15.916666666666664,0
-8,15.783333333333331,0
-6,15.549999999999997,0
-6,15.333333333333336,0
-4,15.200000000000003,0
-4,15.049999999999997,0
-7,14.766666666666666,0
-7,14.333333333333336,0
-8,14.316666666666663,0
-9,14.100000000000001,0
-9,13.816666666666663,0
-9,13.666666666666664,0
-9,13.666666666666664,0
-7,13.450000000000003,0
-8,13.216666666666669,0
-5,12.583333333333336,0
-5,12.450000000000003,0
-4,12.37833333333333,0
-4,12.355000000000004,0
-3,12.058333333333337,0
-3,12.005000000000003,0
-3,12.0,0
-3,12.0,0
-3,12.0,0
-3,11.633333333333333,0
-3,11.266666666666666,0
-3,10.583333333333336,0
-3,10.466666666666669,0
-6,10.049999999999997,0
-5,9.899999999999999,0
-4,9.666666666666664,0
-4,9.149999999999999,0
-6,8.683333333333337,0
-5,8.566666666666663,0
-6,8.316666666666663,0
-6,7.966666666666669,0
-4,7.516666666666666,0
-2,7.350000000000001,0
-2,7.350000000000001,0
-2,7.350000000000001,0
-4,6.833333333333336,0
-4,6.433333333333337,0
-4,6.366666666666667,0
-4,6.283333333333331,0
-2,5.75,0
-2,5.416666666666664,0
-2,5.416666666666664,0
-4,5.233333333333334,0
-4,4.933333333333337,0
-4,4.783333333333331,0
-4,4.416666666666664,0
-5,3.3999999999999986,0
-5,3.383333333333333,0
-5,3.383333333333333,0
-2,2.8999999999999986,0
-2,2.316666666666663,0
-2,2.0333333333333314,0
-2,1.6666666666666643,0
-3,0.875,0
-3,0.7733333333333334,0
-5,0.3616666666666646,0
-5,0.240000000000002,0
-2,0.12666666666666515,0
-2,0.09333333333333371,0
-3,0.07000000000000028,0
-4,0.07000000000000028,0
-4,0.04999999999999716,0
0,48.0,0
0,47.7,0
2,47.18333333333333,0
0,46.85,0
1,46.21666666666667,0
1,45.55,0
3,45.36666666666667,0
4,44.96666666666667,0
6,44.6,0
6,44.43333333333334,0
6,44.06666666666667,0
6,43.68333333333334,0
6,43.3,0
6,43.166666666666664,0
4,42.9,0
4,42.9,0
4,42.9,0
3,42.333333333333336,0
3,41.88333333333333,0
1,41.6,0
1,41.4,0
1,41.36666666666667,0
1,41.333333333333336,0
1,41.333333333333336,0
1,41.28333333333333,0
4,40.85,0
3,40.68333333333334,0
3,40.68333333333334,0
1,40.61666666666667,0
1,40.1,0
4,39.9,0
2,39.266666666666666,0
0,39.1,0
2,38.666666666666664,0
2,38.666666666666664,0
-1,38.38333333333333,0
-1,38.03333333333333,0
-3,37.733333333333334,0
-2,37.3,0
-2,37.166666666666664,0
-5,36.85666666666667,0
-9,36.03666666666667,0
-9,36.0,0
-9,36.0,0
-9,36.0,0
-9,36.0,0
-9,35.766666666666666,0
-9,35.55,0
-9,35.416666666666664,0
-9,34.983333333333334,0
-12,34.7,0
-12,34.63333333333333,0
-12,34.56666666666666,0
-12,34.233333333333334,0
-13,34.233333333333334,0
-14,33.88333333333333,0
-14,33.833333333333336,0
-14,33.65,0
-17,33.233333333333334,0
-17,33.2,0
-16,32.71666666666667,0
-16,32.416666666666664,0
-14,32.21666666666667,0
-14,32.083333333333336,0
-15,32.083333333333336,0
-17,31.866666666666667,0
-18,31.75,0
-16,31.483333333333334,0
-16,31.083333333333332,0
-16,31.083333333333332,0
-18,30.816666666666666,0
-18,30.266666666666666,0
-18,30.1,0
-18,29.883333333333333,0
-18,29.616666666666667,0
-15,29.516666666666666,0
-15,29.516666666666666,0
-17,29.2,0
-15,28.666666666666668,0
-18,28.4,0
-15,27.6,0
-15,27.3,0
-14,27.3,0
-14,27.3,0
-14,27.3,0
-14,27.03333333333333,0
-12,26.833333333333336,0
-12,26.483333333333334,0
-12,26.4,0
-12,26.183333333333334,0
-12,26.1,0
-12,26.1,0
-11,25.583333333333336,0
-12,25.583333333333336,0
-10,25.366666666666667,0
-8,24.936666666666667,0
-8,24.766666666666666,0
-8,24.64333333333333,0
-10,24.328333333333333,0
-12,24.009999999999998,0
-12,24.0,0
-12,24.0,0
-12,24.0,0
-15,23.366666666666667,0
-16,23.033333333333335,0
-18,22.683333333333334,0
-18,22.483333333333334,0
-18,22.333333333333332,0
-17,21.9,0
-20,21.3,0
-21,20.85,0
-21,20.45,0
-21,20.21666666666667,0
-21,20.05,0
-20,19.666666666666668,0
-20,19.666666666666668,0
-21,19.35,0
-21,19.183333333333334,0
-21,18.96666666666667,0
-21,18.96666666666667,0
-21,18.833333333333332,0
-21,18.78333333333333,0
-19,18.483333333333334,0
-19,18.066666666666666,0
-19,17.75,0
-21,17.46666666666667,0
-19,17.25,0
-19,17.05,0
-19,16.933333333333334,0
-19,16.7,0
-19,16.55,0
-16,16.166666666666668,0
-16,15.616666666666667,0
-16,15.616666666666667,0
-17,15.616666666666667,0
-16,15.333333333333336,0
-16,15.333333333333336,0
-16,15.200000000000003,0
-15,15.0,0
-16,14.649999999999999,0
-14,14.366666666666667,0
-14,13.799999999999997,0
-14,13.566666666666663,0
-17,13.516666666666666,0
-16,13.0,0
-17,12.505000000000003,0
-17,12.036666666666669,0
-17,12.0,0
-17,12.0,0
-17,12.0,0
-17,12.0,0
-17,12.0,0
-16,11.200000000000003,0
-16,11.149999999999999,0
-18,10.966666666666669,0
-20,10.75,0
-20,10.75,0
-20,10.366666666666667,0
-23,9.933333333333337,0
-23,9.866666666666667,0
-24,9.866666666666667,0
-21,9.233333333333334,0
-20,9.216666666666669,0
-20,9.216666666666669,0
-20,8.799999999999997,0
-20,8.616666666666667,0
-20,8.549999999999997,0
-20,8.233333333333334,0
-19,7.700000000000003,0
-19,7.700000000000003,0
-19,7.299999999999997,0
-17,7.299999999999997,0
-17,6.666666666666664,0
-17,6.466666666666669,0
-17,6.149999999999999,0
-17,5.766666666666666,0
-16,5.433333333333337,0
-16,5.100000000000001,0
-15,4.850000000000001,0
-14,4.516666666666666,0
-11,4.100000000000001,0
-11,4.100000000000001,0
-9,3.8999999999999986,0
-9,3.200000000000003,0
-11,2.866666666666667,0
-11,2.2333333333333343,0
-14,1.6833333333333371,0
-14,1.1499999999999986,0
-14,1.1499999999999986,0
-14,1.1499999999999986,0
-14,1.1499999999999986,0
-14,1.1499999999999986,0
-14,1.1499999999999986,0
-14,1.1499999999999986,0
-16,0.8516666666666666,0
-13,0.45000000000000284,0
-13,0.0,0
0,48.0,0
0,47.68333333333333,0
3,47.083333333333336,0
2,46.266666666666666,0
5,45.85,0
3,45.78333333333333,0
3,45.46666666666667,0
3,45.4,0
1,45.016666666666666,0
-1,44.916666666666664,0
-1,44.65,0
1,44.28333333333333,0
1,43.916666666666664,0
0,43.4,0
3,42.96666666666667,0
3,42.95,0
3,42.166666666666664,0
3,42.0,0
1,41.65,0
1,41.3,0
1,41.3,0
1,41.083333333333336,0
1,41.083333333333336,0
3,40.81666666666666,0
3,40.516666666666666,0
2,40.516666666666666,0
1,40.13333333333333,0
3,39.7,0
3,39.266666666666666,0
3,39.083333333333336,0
3,38.95,0
3,38.95,0
3,38.95,0
1,38.95,0
1,38.45,0
-1,38.4,0
-3,38.166666666666664,0
-5,37.63333333333333,0
-8,37.15,0
-8,37.13333333333333,0
-8,36.486666666666665,0
-8,36.24166666666667,0
-11,36.001666666666665,0
-11,36.0,0
-11,36.0,0
-11,36.0,0
-9,35.45,0
-8,35.3,0
-7,35.3,0
-7,34.983333333333334,0
-5,34.766666666666666,0
-2,34.516666666666666,0
-2,34.28333333333333,0
-6,34.06666666666666,0
-6,33.7,0
-6,33.7,0
-6,33.3,0
-3,32.88333333333333,0
-6,32.56666666666666,0
-5,32.56666666666666,0
-4,32.56666666666666,0
-4,32.18333333333334,0
-4,32.083333333333336,0
-4,31.916666666666668,0
-5,31.183333333333334,0
-5,31.116666666666667,0
-5,31.116666666666667,0
-5,30.96666666666667,0
-3,30.75,0
-5,30.75,0
-2,30.183333333333334,0
-2,29.883333333333333,0
0,29.633333333333333,0
-1,29.15,0
1,28.78333333333333,0
1,28.78333333333333,0
3,28.616666666666667,0
1,28.416666666666668,0
1,28.066666666666666,0
1,27.866666666666667,0
1,27.75,0
1,27.75,0
0,27.366666666666667,0
0,26.816666666666666,0
0,26.633333333333333,0
-1,26.583333333333336,0
1,26.15,0
0,25.75,0
0,25.483333333333334,0
0,25.21666666666667,0
0,25.133333333333333,0
0,24.85333333333333,0
0,24.638333333333335,0
0,24.215,0
0,24.066666666666666,0
-1,24.066666666666666,0
-2,24.0,0
-2,24.0,0
-2,24.0,0
1,23.216666666666665,0
4,22.75,0
7,22.433333333333334,0
7,22.116666666666667,0
10,21.766666666666666,0
10,21.733333333333334,0
10,21.35,0
10,21.133333333333333,0
9,20.95,0
10,20.666666666666668,0
9,20.483333333333334,0
8,20.166666666666668,0
8,19.78333333333333,0
8,19.78333333333333,0
9,19.75,0
9,19.7,0
9,19.183333333333334,0
11,18.683333333333334,0
14,18.46666666666667,0
14,18.46666666666667,0
14,18.316666666666666,0
14,18.25,0
14,17.983333333333334,0
14,17.983333333333334,0
13,17.583333333333332,0
13,17.366666666666667,0
13,17.21666666666667,0
14,17.133333333333333,0
15,16.78333333333333,0
15,16.233333333333334,0
16,16.233333333333334,0
16,16.233333333333334,0
15,15.983333333333334,0
15,15.716666666666669,0
13,15.149999999999999,0
13,15.049999999999997,0
11,14.733333333333334,0
11,14.399999999999999,0
13,14.399999999999999,0
14,14.200000000000003,0
15,13.983333333333334,0
16,13.983333333333334,0
15,13.799999999999997,0
17,13.166666666666664,0
15,12.87833333333333,0
15,12.588333333333331,0
15,12.094999999999999,0
15,12.094999999999999,0
15,12.094999999999999,0
15,12.001666666666665,0
15,12.0,0
15,12.0,0
15,12.0,0
15,12.0,0
15,11.783333333333331,0
12,11.483333333333334,0
10,11.166666666666664,0
8,10.799999999999997,0
7,10.483333333333334,0
5,10.266666666666666,0
5,10.200000000000003,0
5,10.149999999999999,0
6,9.799999999999997,0
8,9.583333333333336,0
5,9.200000000000003,0
5,9.200000000000003,0
5,8.983333333333334,0
5,8.649999999999999,0
3,8.216666666666669,0
2,8.18333333333333,0
1,7.933333333333337,0
4,7.516666666666666,0
7,7.333333333333336,0
7,7.333333333333336,0
5,7.100000000000001,0
5,6.600000000000001,0
4,6.450000000000003,0
3,6.450000000000003,0
1,6.116666666666667,0
3,5.733333333333334,0
3,5.266666666666666,0
4,5.266666666666666,0
4,5.083333333333336,0
6,4.850000000000001,0
6,4.333333333333336,0
4,4.25,0
4,3.6499999999999986,0
4,3.633333333333333,0
4,3.633333333333333,0
4,3.3333333333333357,0
4,3.3333333333333357,0
1,2.6000000000000014,0
0,2.2333333333333343,0
0,1.6499999999999986,0
0,1.3833333333333329,0
0,1.3333333333333357,0
-2,1.0,0
-2,0.8866666666666703,0
-2,0.5516666666666623,0
-2,0.5150000000000006,0
-4,0.5150000000000006,0
-3,0.394999999999996,0
-4,0.22500000000000142,0
-6,0.09833333333332916,0
-6,0.09833333333332916,0
-4,0.0016666666666651508,0
0,48.0,1
1,47.38333333333333,1
3,47.083333333333336,1
4,46.1,1
2,45.93333333333334,1
4,45.31666666666666,1
2,44.733333333333334,1
0,44.46666666666667,1
0,44.3,1
0,44.03333333333333,1
3,43.53333333333333,1
5,43.45,1
3,43.06666666666666,1
3,42.75,1
3,42.55,1
1,42.35,1
1,41.88333333333333,1
3,41.31666666666666,1
2,41.31666666666666,1
2,41.31666666666666,1
2,41.31666666666666,1
4,40.583333333333336,1
4,40.55,1
6,40.36666666666667,1
6,40.36666666666667,1
6,40.36666666666667,1
6,40.03333333333333,1
6,39.766666666666666,1
6,39.083333333333336,1
8,38.68333333333334,1
7,38.516666666666666,1
7,38.416666666666664,1
9,38.11666666666667,1
9,38.016666666666666,1
6,37.43333333333334,1
7,37.21666666666667,1
10,36.74166666666667,1
12,36.43666666666667,1
12,36.0,1
12,36.0,1
12,36.0,1
12,35.56666666666666,1
12,35.416666666666664,1
10,35.31666666666666,1
10,34.78333333333333,1
12,34.15,1
12,34.15,1
12,34.15,1
14,33.55,1
16,33.3,1
18,33.25,1
16,33.0,1
16,32.43333333333334,1
16,31.916666666666668,1
19,31.483333333333334,1
19,31.483333333333334,1
19,31.483333333333334,1
19,31.266666666666666,1
18,31.266666666666666,1
18,30.78333333333333,1
16,30.78333333333333,1
18,30.333333333333332,1
18,30.2,1
18,30.03333333333333,1
18,29.75,1
18,29.75,1
18,29.266666666666666,1
17,29.266666666666666,1
15,28.766666666666666,1
15,28.366666666666667,1
15,28.066666666666666,1
13,27.71666666666667,1
11,27.3,1
13,27.0,1
15,26.733333333333334,1
13,26.416666666666664,1
13,26.03333333333333,1
13,25.866666666666667,1
16,25.416666666666664,1
13,24.843333333333334,1
14,24.843333333333334,1
15,24.843333333333334,1
15,24.52,1
17,24.163333333333334,1
17,24.0,1
17,24.0,1
14,23.766666666666666,1
14,23.15,1
17,22.8,1
18,22.7,1
19,22.316666666666666,1
19,21.95,1
16,21.883333333333333,1
16,21.55,1
19,21.21666666666667,1
19,20.816666666666666,1
19,20.733333333333334,1
19,20.53333333333333,1
21,20.5,1
18,20.05,1
19,19.5,1
19,19.4,1
22,19.116666666666667,1
25,18.433333333333334,1
24,18.0,1
26,17.616666666666667,1
26,17.616666666666667,1
26,17.616666666666667,1
28,17.4,1
27,16.983333333333334,1
28,16.983333333333334,1
29,16.683333333333334,1
29,16.433333333333334,1
29,16.433333333333334,1
29,16.433333333333334,1
29,16.21666666666667,1
29,15.883333333333333,1
27,15.533333333333331,1
27,15.266666666666666,1
27,15.0,1
25,14.566666666666663,1
25,14.566666666666663,1
25,14.25,1
25,13.866666666666667,1
25,13.633333333333333,1
23,13.233333333333334,1
25,13.033333333333331,1
25,12.683333333333337,1
28,12.273333333333333,1
28,12.02666666666667,1
28,12.0,1
28,12.0,1
28,11.733333333333334,1
29,11.18333333333333,1
26,10.350000000000001,1
28,10.25,1
30,9.916666666666664,1
30,9.649999999999999,1
32,9.416666666666664,1
32,9.399999999999999,1
32,9.399999999999999,1
32,9.399999999999999,1
32,8.899999999999999,1
32,8.533333333333331,1
32,8.266666666666666,1
33,7.966666666666669,1
31,7.549999999999997,1
33,7.266666666666666,1
34,7.266666666666666,1
34,6.516666666666666,1
37,5.899999999999999,1
37,5.616666666666667,1
37,5.566666666666663,1
37,5.566666666666663,1
37,4.916666666666664,1
37,4.616666666666667,1
37,4.316666666666663,1
37,4.149999999999999,1
37,3.816666666666663,1
40,3.25,1
40,2.7666666666666657,1
43,2.3333333333333357,1
43,1.8333333333333357,1
45,1.2833333333333314,1
45,0.9766666666666666,1
45,0.3916666666666657,1
0,48.0,0
0,47.733333333333334,0
2,47.45,0
2,47.03333333333333,0
3,46.88333333333333,0
2,46.53333333333333,0
2,46.0,0
2,45.3,0
2,44.96666666666667,0
4,44.833333333333336,0
2,44.81666666666666,0
2,44.333333333333336,0
4,44.0,0
6,43.75,0
6,43.5,0
6,43.2,0
8,43.11666666666667,0
5,42.416666666666664,0
7,42.3,0
7,42.03333333333333,0
7,42.03333333333333,0
7,41.68333333333334,0
7,41.2,0
9,40.65,0
6,40.4,0
6,40.4,0
6,40.06666666666666,0
4,39.5,0
4,39.5,0
2,39.31666666666666,0
2,38.95,0
3,38.65,0
3,38.45,0
3,38.13333333333333,0
3,37.9,0
2,37.88333333333333,0
2,37.88333333333333,0
2,37.88333333333333,0
1,37.6,0
4,37.31666666666666,0
4,36.84833333333333,0
4,36.553333333333335,0
2,36.06,0
2,36.001666666666665,0
2,36.0,0
-1,35.45,0
-1,34.983333333333334,0
-4,34.333333333333336,0
-3,33.43333333333334,0
-5,33.05,0
-8,32.88333333333333,0
-6,32.68333333333334,0
-8,32.016666666666666,0
-8,31.95,0
-8,31.6,0
-8,31.6,0
-7,31.366666666666667,0
-7,31.366666666666667,0
-7,31.366666666666667,0
-9,30.883333333333333,0
-9,30.583333333333332,0
-9,30.233333333333334,0
-9,30.03333333333333,0
-7,29.833333333333332,0
-7,29.8,0
-7,29.8,0
-9,29.116666666666667,0
-9,29.116666666666667,0
-6,28.833333333333332,0
-8,28.366666666666667,0
-8,28.05,0
-8,27.733333333333334,0
-10,27.516666666666666,0
-8,26.883333333333333,0
-8,26.65,0
-8,26.416666666666664,0
-10,25.916666666666664,0
-10,25.766666666666666,0
-10,25.71666666666667,0
-13,25.316666666666666,0
-8,24.60333333333333,0
-8,24.369999999999997,0
-8,24.0,0
-8,24.0,0
-8,23.633333333333333,0
-9,23.633333333333333,0
-6,23.4,0
-6,22.96666666666667,0
-6,22.78333333333333,0
-4,22.133333333333333,0
2,21.616666666666667,0
2,21.316666666666666,0
2,20.983333333333334,0
1,20.95,0
1,20.666666666666668,0
-1,20.633333333333333,0
0,20.416666666666668,0
0,20.05,0
-2,19.483333333333334,0
-2,19.483333333333334,0
-2,19.25,0
-2,19.1,0
-1,18.333333333333332,0
-1,17.933333333333334,0
-2,17.78333333333333,0
-2,17.78333333333333,0
-3,17.55,0
-6,17.1,0
-8,16.766666666666666,0
-8,16.766666666666666,0
-7,16.566666666666666,0
-6,16.316666666666666,0
-6,15.766666666666666,0
-6,15.283333333333331,0
-6,15.283333333333331,0
-8,15.100000000000001,0
-8,14.816666666666663,0
-10,14.350000000000001,0
-10,14.283333333333331,0
-11,14.033333333333331,0
-10,13.25,0
-11,12.961666666666666,0
-11,12.568333333333335,0
-12,12.515,0
-12,12.243333333333332,0
-12,12.243333333333332,0
-12,12.0,0
-14,12.0,0
-14,12.0,0
-14,12.0,0
-14,11.716666666666669,0
-12,11.56666666666667,0
-12,11.100000000000001,0
-12,11.033333333333331,0
-12,10.18333333333333,0
-12,10.18333333333333,0
-12,9.983333333333334,0
-12,9.549999999999997,0
-12,9.233333333333334,0
-12,8.283333333333331,0
-12,7.950000000000003,0
-14,7.450000000000003,0
-17,6.75,0
-17,6.683333333333337,0
-20,6.649999999999999,0
-20,6.649999999999999,0
-20,6.649999999999999,0
-20,6.649999999999999,0
-18,5.950000000000003,0
-20,5.700000000000003,0
-20,5.25,0
-17,5.149999999999999,0
-18,4.850000000000001,0
-18,4.850000000000001,0
-20,4.066666666666663,0
-20,3.799999999999997,0
-23,3.6666666666666643,0
-23,3.6666666666666643,0
-23,3.6666666666666643,0
-23,3.6666666666666643,0
-20,3.2833333333333314,0
-21,2.2333333333333343,0
-21,2.0,0
-21,1.7000000000000028,0
-21,1.7000000000000028,0
-20,1.4666666666666686,0
-19,1.1333333333333329,0
-19,0.6749999999999972,0
-18,0.6749999999999972,0
-18,0.09666666666666401,0
-18,0.0,0
0,48.0,0
0,47.733333333333334,0
-2,47.38333333333333,0
-2,47.2,0
-5,46.6,0
-7,46.43333333333333,0
-5,45.8,0
-2,45.7,0
-2,45.1,0
-4,45.05,0
-4,44.45,0
-7,44.2,0
-7,44.05,0
-9,43.8,0
-9,43.55,0
-9,43.266666666666666,0
-9,43.0,0
-9,42.71666666666667,0
-11,42.35,0
-8,41.78333333333333,0
-6,40.983333333333334,0
-8,40.583333333333336,0
-8,40.333333333333336,0
-8,40.333333333333336,0
-8,40.333333333333336,0
-8,40.333333333333336,0
-8,40.333333333333336,0
-8,40.06666666666666,0
-8,39.86666666666667,0
-10,39.61666666666667,0
-10,39.61666666666667,0
-10,39.61666666666667,0
-10,38.96666666666667,0
-7,38.55,0
-7,38.166666666666664,0
-7,37.85,0
-5,37.46666666666667,0
-3,37.05,0
-3,36.928333333333335,0
-3,36.415,0
-3,36.005,0
-3,36.0,0
-3,35.733333333333334,0
-3,35.35,0
-1,35.233333333333334,0
-3,34.666666666666664,0
-3,34.28333333333333,0
-3,33.95,0
-1,33.35,0
-1,32.766666666666666,0
-3,32.7,0
-3,32.7,0
-3,32.7,0
-4,32.46666666666667,0
-6,32.15,0
-6,31.71666666666667,0
-5,31.03333333333333,0
-7,30.816666666666666,0
-7,30.816666666666666,0
-7,30.816666666666666,0
-7,30.816666666666666,0
-7,30.816666666666666,0
-5,30.266666666666666,0
-3,30.1,0
-1,29.71666666666667,0
-1,29.71666666666667,0
-1,29.083333333333332,0
-1,28.75,0
-1,28.65,0
-1,28.53333333333333,0
1,28.21666666666667,0
1,27.483333333333334,0
1,27.4,0
1,27.35,0
1,27.35,0
1,27.116666666666667,0
1,26.816666666666666,0
1,26.366666666666667,0
-2,25.9,0
-4,25.78333333333333,0
-4,25.15,0
-2,24.686666666666667,0
-2,24.538333333333334,0
-2,24.388333333333335,0
-2,24.35333333333333,0
-2,24.051666666666666,0
-2,24.051666666666666,0
-5,24.011666666666667,0
-5,24.0,0
-5,24.0,0
-5,24.0,0
-5,23.7,0
-5,23.316666666666666,0
-7,22.833333333333332,0
-4,22.53333333333333,0
-6,22.266666666666666,0
-6,22.016666666666666,0
-4,21.816666666666666,0
-4,21.71666666666667,0
-2,21.366666666666667,0
-2,21.3,0
-2,20.46666666666667,0
-2,20.1,0
-4,19.933333333333334,0
-3,19.183333333333334,0
-3,18.733333333333334,0
-3,18.333333333333332,0
-3,18.316666666666666,0
-3,18.183333333333334,0
-1,17.96666666666667,0
0,17.45,0
-1,16.96666666666667,0
-3,16.883333333333333,0
-3,16.433333333333334,0
-3,16.433333333333334,0
-3,16.433333333333334,0
-3,16.116666666666667,0
-1,16.0,0
-1,15.450000000000003,0
-1,15.200000000000003,0
1,15.016666666666666,0
1,15.016666666666666,0
1,15.016666666666666,0
1,15.016666666666666,0
-2,14.25,0
0,14.149999999999999,0
0,13.483333333333334,0
0,13.25,0
-2,13.25,0
-2,12.821666666666665,0
-4,12.318333333333335,0
-6,12.046666666666667,0
-4,12.0,0
-4,11.549999999999997,0
-4,11.216666666666669,0
-4,10.56666666666667,0
-4,10.366666666666667,0
-6,9.666666666666664,0
-6,9.266666666666666,0
